tas_smoothed,predicted_probability
279.26463317871094,0.6396536413494016
279.23976440429686,0.6366757312813252
276.59572448730466,0.3278325754415231
276.7104522705078,0.3435339003952173
276.7216857910156,0.34506381621675103
279.2726257324219,0.6406116229246938
275.78973999023435,0.21890884589873177
277.7963592529297,0.47755387730414856
276.7445495605469,0.3481727008900734
275.80166015625,0.22043740467779616
276.83368225097655,0.3602197688449493
275.87742614746094,0.23024480500353625
276.2385711669922,0.27868593234812283
276.9892822265625,0.380901335970483
279.89012145996094,0.7138921275912907
280.5585510253906,0.7839346341093311
276.40943908691406,0.30217486768711027
276.6920104980469,0.3410189952923045
277.0016235351562,0.3825190473422591
276.65565185546876,0.3360497899971758
275.6888122558594,0.2061371922639767
276.2238006591797,0.27666543235055985
276.44288940429686,0.30678643787296195
276.90099182128904,0.36922712421664505
276.58043212890624,0.32573131647504083
276.44444580078124,0.30700102554303627
276.8409790039062,0.3612002639442843
275.1778594970703,0.14718633963213462
274.5864501953125,0.09342253053096643
276.7703094482422,0.35166683658463965
274.90772399902346,0.12058017658321031
276.9219573974609,0.37201460743110515
277.0027648925781,0.3826684724855226
276.7635955810547,0.35075706233881365
276.77040100097656,0.3516792380390974
276.3700347900391,0.2967450657667252
276.6055053710937,0.3291756859829141
276.83705444335936,0.36067302074796936
277.60764465332034,0.4565217371978992
276.54021911621095,0.3201992866977407
276.88230590820314,0.3667352306918069
274.04176330566406,0.058179494036392825
274.5454498291016,0.09030739166466904
274.21918029785155,0.06824493667080941
274.1816070556641,0.0660043316807582
275.2439422607422,0.15420384310899685
276.723876953125,0.34536205163203115
276.9432861328125,0.37484086784233633
277.71441040039065,0.4685088663597654
277.87237548828125,0.48584224948658894
276.80381469726564,0.3561968414087036
276.5710723876953,0.3244445041991027
276.73350219726564,0.34667139925206164
276.4894989013672,0.31321208139713497
276.00331420898436,0.24685470462635392
276.9264404296875,0.37260946062791034
276.3944519042969,0.30010920555461124
273.999609375,0.05597524322302912
273.75567016601565,0.04453666986711872
274.5319091796875,0.08929578626684055
274.8324829101563,0.1137802945416516
274.29071044921875,0.07267736208806476
274.98475036621096,0.1278193917341834
275.0321105957031,0.1324091683062105
273.85272216796875,0.04882673986435075
274.0760009765625,0.060021667772627296
273.74525756835936,0.044095974728731675
275.8360137939453,0.2248650396050971
275.95457763671874,0.24038163020720674
276.7163421630859,0.3443362512030059
277.9087219238281,0.48977554845879817
276.1520660400391,0.2668875694923952
275.9677764892578,0.24212964062748518
276.1244415283203,0.2631400162142168
276.01243896484374,0.24807212681163696
275.8126586914062,0.22185136363297858
274.8950897216797,0.11941956995678216
275.0248107910156,0.13169488224910186
275.6040405273437,0.19566407710426986
273.977490234375,0.05484640675646782
274.11204833984374,0.0620122725373082
273.6857666015625,0.04164869195526553
273.9401062011719,0.05298133936743024
273.8097381591797,0.04688553895142048
273.55943908691404,0.03683557541934175
273.6965270996094,0.042082547866814625
277.47914428710936,0.4417350783841903
277.3348449707031,0.4245845993538764
277.8103851318359,0.47909003815760587
276.67730102539065,0.33901029913770836
277.5803161621094,0.45341191992024693
276.26800842285155,0.2827189024432758
276.8565246582031,0.3632860278273338
276.65614624023436,0.3361174490017244
276.6035858154297,0.32891214701959515
276.5096893310547,0.315994472596078
276.241845703125,0.2791341573087607
275.3365844726562,0.1643640537145161
275.45714416503904,0.17812612022288787
274.7575164794922,0.1072730789150212
274.59963073730466,0.09444064978079061
274.1060424804688,0.06167694866855308
274.21807556152345,0.06817820377862106
274.0659484863281,0.05947592098057308
278.1208435058594,0.5124564639180765
277.07203674316406,0.39167621251107704
277.50599670410156,0.4448605342220405
276.99465026855466,0.381605432859217
276.2785675048828,0.28416734187216885
276.1251525878906,0.263236340221724
276.22226867675784,0.2764559951957454
276.38287658691405,0.2985141602605631
275.76234741210936,0.2154118618915689
274.8044372558594,0.11131456892082717
274.6596374511719,0.09917897493352004
272.95209045410155,0.019869305551156038
274.10662536621095,0.06170942825965858
278.55121154785155,0.5582508023933366
277.38567504882815,0.4306968823058279
277.40184020996094,0.4326241807025859
278.1675109863281,0.5174066017250536
277.3767547607422,0.4296299781027063
276.46013793945315,0.30916455536915155
277.28033752441405,0.4179394301548872
276.4732177734375,0.31096780258403406
276.0721954345703,0.2560841747974014
275.9010498046875,0.23333343806353143
275.65126342773436,0.20146820915106434
275.42767944335935,0.17470808646584185
275.30567626953126,0.16093321086367224
276.0032104492187,0.24684087066231458
272.9206481933594,0.019223263530490958
272.82484741210936,0.017371013968206162
278.11766357421874,0.5121188547055694
277.2989013671875,0.42021337709736784
278.0530944824219,0.5052519310160382
277.82569274902346,0.48076290618813566
278.2127288818359,0.5221975399385239
275.19996032714846,0.14951160896754348
275.8734100341797,0.22972112469772565
276.1193908691406,0.26245604434746367
277.21185913085935,0.4094533377712297
275.5481903076172,0.18890132791891961
275.5481903076172,0.18890132791891961
274.93726806640626,0.12332367984900787
275.2405212402344,0.15383579843636067
276.2893768310547,0.2856510137681994
275.77345275878906,0.2168269296230803
273.13707275390624,0.024084723380014206
277.42182006835935,0.43499552958114573
278.7246337890625,0.577159881681359
277.5079650878906,0.4450888742624418
277.0002471923828,0.38233881626132976
278.1716766357422,0.51784812883587406
278.2788024902344,0.5291961250117653
278.00306091308596,0.4999111120055401
276.50157165527344,0.3148759202088609
276.1238220214844,0.26305610058628615
276.8345916748047,0.360342022886427
275.81255493164065,0.22183800848921095
275.3171447753906,0.16220147807024138
274.92828979492185,0.1224855728218619
275.1386474609375,0.14311500426608714
274.88775024414065,0.11874883157377382
275.9789154052734,0.2436077936795094
275.70001525878905,0.20753917679882222
273.9556915283203,0.05375238961409895
278.55145568847655,0.5582771281305465
278.14978942871096,0.5155277133084488
