tas_smoothed,class,length_transient,Lon,Lat,PID,s,length_transient_trans
274.28973083496095,0,0,-155.25,66.25,23,SSP5-RCP8.5,0
278.3354827880859,2,0,-154.75,58.75,24,SSP5-RCP8.5,0
278.3384246826172,2,0,-154.75,59.25,22,SSP5-RCP8.5,0
277.4007049560547,1,57,-154.75,61.25,16,SSP5-RCP8.5,0.8779374278362457
276.20619201660156,0,0,-154.75,62.25,17,SSP5-RCP8.5,0
274.53285217285156,0,0,-154.75,66.25,16,SSP5-RCP8.5,0
280.1433624267578,2,0,-154.25,57.25,21,SSP5-RCP8.5,0
279.3813781738281,2,0,-154.25,58.75,17,SSP5-RCP8.5,0
279.5008087158203,0,0,-154.25,58.75,18,SSP5-RCP8.5,0
277.4829376220703,2,0,-154.25,60.25,16,SSP5-RCP8.5,0
277.6121032714844,0,0,-154.25,60.25,19,SSP5-RCP8.5,0
276.4630645751953,1,44,-154.25,63.25,22,SSP5-RCP8.5,0.8217263382430937
274.6309844970703,0,0,-154.25,65.75,21,SSP5-RCP8.5,0
274.6309844970703,0,0,-154.25,65.75,23,SSP5-RCP8.5,0
279.8318634033203,2,0,-153.75,57.25,16,SSP5-RCP8.5,0
274.07054138183594,0,0,-153.75,66.25,19,SSP5-RCP8.5,0
273.5959167480469,0,0,-153.75,66.75,19,SSP5-RCP8.5,0
273.66814575195315,0,0,-153.75,66.75,23,SSP5-RCP8.5,0
279.8771728515625,2,0,-153.25,57.25,23,SSP5-RCP8.5,0
276.10747680664065,1,21,-153.25,62.75,19,SSP5-RCP8.5,0.6611096473669597
276.9269287109375,1,53,-153.25,62.75,21,SSP5-RCP8.5,0.8621379348003945
275.54588623046874,1,33,-153.25,65.25,21,SSP5-RCP8.5,0.7592569699389438
274.0189575195312,0,0,-152.75,66.75,19,SSP5-RCP8.5,0
279.03420104980466,2,0,-151.75,61.25,19,SSP5-RCP8.5,0
280.47034912109376,2,30,-151.25,60.75,23,SSP5-RCP8.5,0.7385606273598312
278.9317321777344,2,0,-151.25,61.75,24,SSP5-RCP8.5,0
279.12311096191405,2,17,-151.25,62.25,19,SSP5-RCP8.5,0.6152244606891369
279.7943115234375,2,0,-150.75,60.25,24,SSP5-RCP8.5,0
279.46904907226565,2,0,-150.75,61.75,21,SSP5-RCP8.5,0
280.05860595703126,2,17,-150.75,62.25,21,SSP5-RCP8.5,0.6152244606891369
276.2177734375,1,44,-150.75,63.75,19,SSP5-RCP8.5,0.8217263382430937
276.6173950195313,0,0,-150.25,62.75,16,SSP5-RCP8.5,0
278.0402465820313,0,0,-150.25,62.75,17,SSP5-RCP8.5,0
276.6268035888672,0,0,-150.25,62.75,22,SSP5-RCP8.5,0
276.50501403808596,0,0,-150.25,62.75,24,SSP5-RCP8.5,0
274.66852416992185,1,44,-148.75,66.75,20,SSP5-RCP8.5,0.8217263382430937
274.58778076171876,1,37,-148.75,66.75,21,SSP5-RCP8.5,0.7841008620334975
274.34453735351565,1,41,-148.75,66.75,22,SSP5-RCP8.5,0.8063919283598677
273.5580200195312,0,0,-147.75,67.25,17,SSP5-RCP8.5,0
273.2152496337891,0,0,-147.75,67.25,21,SSP5-RCP8.5,0
275.16929016113284,0,0,-144.75,62.25,21,SSP5-RCP8.5,0
275.7810913085938,1,74,-144.75,63.75,22,SSP5-RCP8.5,0.9346158598654881
275.63221130371096,1,14,-144.25,63.75,20,SSP5-RCP8.5,0.573064017839119
275.744677734375,1,61,-144.25,63.75,22,SSP5-RCP8.5,0.8926649175053836
275.63221130371096,2,7,-144.25,63.75,24,SSP5-RCP8.5,0.4225490200071284
274.17308044433594,1,38,-144.25,67.25,19,SSP5-RCP8.5,0.7898917983084051
274.5664459228516,0,0,-143.75,67.25,21,SSP5-RCP8.5,0
274.5287231445312,2,0,-143.25,65.75,16,SSP5-RCP8.5,0
275.23663635253905,1,53,-143.25,66.75,22,SSP5-RCP8.5,0.8621379348003945
272.8055755615234,0,0,-143.25,67.25,23,SSP5-RCP8.5,0
275.24134521484376,0,0,-142.75,65.25,18,SSP5-RCP8.5,0
274.2365692138672,0,0,-142.75,65.25,24,SSP5-RCP8.5,0
274.1058776855469,0,0,-142.75,66.75,24,SSP5-RCP8.5,0
272.9072723388672,0,0,-142.75,67.25,22,SSP5-RCP8.5,0
273.98280029296876,0,0,-142.25,65.25,23,SSP5-RCP8.5,0
273.0273101806641,0,0,-142.25,65.75,16,SSP5-RCP8.5,0
273.1225250244141,0,0,-142.25,65.75,17,SSP5-RCP8.5,0
273.6776977539063,0,0,-142.25,65.75,21,SSP5-RCP8.5,0
273.8780059814453,0,0,-142.25,66.25,16,SSP5-RCP8.5,0
273.99953308105466,0,0,-142.25,66.25,19,SSP5-RCP8.5,0
273.40574645996094,0,0,-142.25,66.75,16,SSP5-RCP8.5,0
273.6824584960938,0,0,-142.25,66.75,19,SSP5-RCP8.5,0
273.20273742675784,0,0,-142.25,66.75,20,SSP5-RCP8.5,0
273.31849060058596,0,0,-141.75,66.25,19,SSP5-RCP8.5,0
272.3577178955078,0,0,-141.75,66.75,18,SSP5-RCP8.5,0
273.030029296875,0,0,-141.75,66.75,23,SSP5-RCP8.5,0
275.856298828125,1,25,-136.75,61.75,19,SSP5-RCP8.5,0.6989700043360189
274.9648773193359,2,0,-136.75,61.75,23,SSP5-RCP8.5,0
275.90081787109375,1,44,-136.75,62.75,18,SSP5-RCP8.5,0.8217263382430937
276.3864715576172,2,0,-135.75,60.25,17,SSP5-RCP8.5,0
275.5092742919922,2,0,-135.75,60.25,18,SSP5-RCP8.5,0
275.48780517578126,2,0,-135.75,60.75,19,SSP5-RCP8.5,0
276.1706268310547,2,0,-135.75,61.25,21,SSP5-RCP8.5,0
276.87897338867185,1,20,-134.75,60.25,18,SSP5-RCP8.5,0.6505149978319906
274.86989135742186,2,0,-134.25,62.25,19,SSP5-RCP8.5,0
278.2693328857422,1,57,-133.75,59.75,23,SSP5-RCP8.5,0.8779374278362457
275.93345031738284,1,45,-133.75,61.25,21,SSP5-RCP8.5,0.8266062568876719
276.8436798095703,1,51,-133.75,61.25,23,SSP5-RCP8.5,0.8537850880489681
276.8827850341797,1,40,-133.25,60.25,18,SSP5-RCP8.5,0.8010299956639811
276.3605224609375,1,51,-133.25,60.75,16,SSP5-RCP8.5,0.8537850880489681
278.2032531738281,2,0,-132.75,58.75,16,SSP5-RCP8.5,0
279.8405517578125,1,48,-132.75,58.75,18,SSP5-RCP8.5,0.8406206186877936
274.35814208984374,2,0,-132.75,61.75,16,SSP5-RCP8.5,0
274.217431640625,2,0,-132.75,61.75,23,SSP5-RCP8.5,0
278.20122985839845,2,0,-132.25,58.25,22,SSP5-RCP8.5,0
274.3378143310547,2,0,-132.25,61.25,24,SSP5-RCP8.5,0
276.16612548828124,2,0,-131.75,59.75,16,SSP5-RCP8.5,0
276.1545104980469,2,0,-131.75,60.25,16,SSP5-RCP8.5,0
273.7623626708984,2,0,-131.75,61.25,22,SSP5-RCP8.5,0
277.0673889160156,2,0,-131.25,58.25,18,SSP5-RCP8.5,0
276.47979736328125,2,0,-131.25,58.75,17,SSP5-RCP8.5,0
276.91021423339845,2,0,-131.25,58.75,23,SSP5-RCP8.5,0
276.5475738525391,0,0,-131.25,60.25,24,SSP5-RCP8.5,0
278.07813720703126,2,1,-130.75,58.75,20,SSP5-RCP8.5,0
276.4074005126953,2,0,-130.75,58.75,22,SSP5-RCP8.5,0
277.2775085449219,1,34,-130.75,58.75,23,SSP5-RCP8.5,0.7657394585211276
277.0965209960938,2,0,-130.25,57.25,17,SSP5-RCP8.5,0
277.0047546386719,2,0,-130.25,60.25,23,SSP5-RCP8.5,0
276.0200714111328,2,0,-130.25,60.75,18,SSP5-RCP8.5,0
275.5754425048828,2,0,-130.25,60.75,19,SSP5-RCP8.5,0
273.76182556152344,0,0,-130.25,61.75,20,SSP5-RCP8.5,0
273.8319030761719,0,0,-130.25,61.75,22,SSP5-RCP8.5,0
277.1688995361328,2,0,-129.75,57.75,16,SSP5-RCP8.5,0
277.9411926269531,2,0,-129.75,57.75,19,SSP5-RCP8.5,0
278.15626831054686,2,0,-129.75,57.75,23,SSP5-RCP8.5,0
275.996435546875,0,0,-129.75,59.25,20,SSP5-RCP8.5,0
276.8546844482422,1,44,-129.75,60.75,22,SSP5-RCP8.5,0.8217263382430937
274.7250518798828,0,0,-129.75,61.25,21,SSP5-RCP8.5,0
275.590234375,2,0,-129.75,61.25,24,SSP5-RCP8.5,0
276.95042724609374,0,0,-129.25,58.25,20,SSP5-RCP8.5,0
275.06199951171874,0,0,-129.25,58.75,22,SSP5-RCP8.5,0
275.54502258300784,0,0,-129.25,59.25,17,SSP5-RCP8.5,0
276.4067901611328,2,0,-129.25,59.25,21,SSP5-RCP8.5,0
276.8645355224609,1,57,-129.25,59.75,19,SSP5-RCP8.5,0.8779374278362457
276.73138427734375,2,0,-129.25,61.25,18,SSP5-RCP8.5,0
276.3625793457031,2,0,-128.75,57.75,18,SSP5-RCP8.5,0
276.1172393798828,2,0,-128.25,57.75,19,SSP5-RCP8.5,0
277.51319274902346,2,0,-128.25,57.75,23,SSP5-RCP8.5,0
275.7095428466797,2,0,-127.75,60.75,20,SSP5-RCP8.5,0
275.90122375488284,1,11,-127.75,60.75,22,SSP5-RCP8.5,0.5206963425791126
276.8017974853516,2,0,-127.25,57.75,16,SSP5-RCP8.5,0
277.08411560058596,0,0,-127.25,58.25,16,SSP5-RCP8.5,0
276.34434814453124,0,0,-127.25,58.25,21,SSP5-RCP8.5,0
275.59043273925784,2,0,-127.25,60.75,23,SSP5-RCP8.5,0
277.6390899658203,2,0,-126.75,56.75,23,SSP5-RCP8.5,0
276.0948028564453,2,0,-126.75,57.25,22,SSP5-RCP8.5,0
276.0271026611328,0,0,-126.75,58.75,16,SSP5-RCP8.5,0
276.87871704101565,1,49,-126.75,60.25,24,SSP5-RCP8.5,0.8450980400142568
275.2640655517578,2,0,-126.75,60.75,18,SSP5-RCP8.5,0
275.3018737792969,0,0,-126.75,60.75,24,SSP5-RCP8.5,0
278.20216369628906,1,71,-126.25,59.25,21,SSP5-RCP8.5,0.9256291743595376
274.80308837890624,2,0,-126.25,61.25,19,SSP5-RCP8.5,0
274.5930511474609,1,54,-126.25,64.25,20,SSP5-RCP8.5,0.8661968799114843
277.2399627685547,2,0,-125.75,56.75,17,SSP5-RCP8.5,0
276.31427612304685,2,0,-125.75,56.75,22,SSP5-RCP8.5,0
276.61680908203124,2,0,-125.75,56.75,23,SSP5-RCP8.5,0
276.9273742675781,2,0,-125.75,57.75,16,SSP5-RCP8.5,0
275.65394592285156,0,0,-125.75,58.25,20,SSP5-RCP8.5,0
276.6643829345703,1,32,-125.75,59.75,17,SSP5-RCP8.5,0.752574989159953
275.2470733642578,2,6,-125.75,63.75,18,SSP5-RCP8.5,0.3890756251918218
277.4294036865234,2,0,-125.25,58.75,16,SSP5-RCP8.5,0
274.6034729003906,1,14,-125.25,61.75,19,SSP5-RCP8.5,0.573064017839119
273.5942810058594,0,0,-125.25,62.75,17,SSP5-RCP8.5,0
276.8894073486328,2,0,-124.75,58.75,23,SSP5-RCP8.5,0
274.0481262207031,2,0,-124.75,61.25,23,SSP5-RCP8.5,0
274.2451507568359,2,0,-124.75,61.75,23,SSP5-RCP8.5,0
274.5442840576172,2,0,-124.75,62.75,17,SSP5-RCP8.5,0
274.9626068115234,1,56,-124.75,63.25,20,SSP5-RCP8.5,0.8740940135031002
275.782861328125,2,0,-124.25,58.25,16,SSP5-RCP8.5,0
274.98390197753906,1,40,-124.25,61.25,22,SSP5-RCP8.5,0.8010299956639811
275.3889984130859,1,72,-124.25,63.25,18,SSP5-RCP8.5,0.9286662482156343
276.56220703125,1,71,-115.25,59.25,16,SSP5-RCP8.5,0.9256291743595376
276.43162841796874,1,56,-115.25,59.25,23,SSP5-RCP8.5,0.8740940135031002
276.9874267578125,1,58,-114.75,59.25,18,SSP5-RCP8.5,0.8817139967814687
276.4315490722656,2,10,-111.75,61.75,17,SSP5-RCP8.5,0.5
277.38445739746095,1,52,-111.25,61.25,23,SSP5-RCP8.5,0.8580016718173996
277.2455322265625,1,25,-110.75,60.75,20,SSP5-RCP8.5,0.6989700043360189
278.68193359375,1,70,-109.75,60.25,17,SSP5-RCP8.5,0.9225490200071285
279.01148376464846,1,59,-108.75,57.75,19,SSP5-RCP8.5,0.8854260058210721
278.58588256835935,1,78,-108.75,57.75,21,SSP5-RCP8.5,0.9460473013452402
278.455517578125,1,30,-108.25,57.75,21,SSP5-RCP8.5,0.7385606273598312
278.337451171875,1,43,-108.25,58.25,24,SSP5-RCP8.5,0.8167342277897932
278.28114318847656,1,13,-107.75,58.25,19,SSP5-RCP8.5,0.5569716761534184
278.24725952148435,1,51,-107.75,59.75,19,SSP5-RCP8.5,0.8537850880489681
278.89234313964846,1,34,-107.25,57.25,20,SSP5-RCP8.5,0.7657394585211276
278.6297546386719,1,38,-107.25,57.25,22,SSP5-RCP8.5,0.7898917983084051
278.7284210205078,1,28,-107.25,57.25,23,SSP5-RCP8.5,0.7235790156711096
279.4167999267578,1,42,-107.25,57.75,23,SSP5-RCP8.5,0.8116246451989503
278.8445556640625,1,46,-107.25,58.25,16,SSP5-RCP8.5,0.831378915840787
277.7134063720703,0,0,-107.25,58.25,24,SSP5-RCP8.5,0
278.0648254394531,1,16,-107.25,58.75,24,SSP5-RCP8.5,0.6020599913279624
279.6471923828125,1,57,-106.75,57.25,18,SSP5-RCP8.5,0.8779374278362457
279.6471923828125,1,64,-106.75,57.25,21,SSP5-RCP8.5,0.9030899869919435
278.62330017089846,1,30,-106.75,57.75,18,SSP5-RCP8.5,0.7385606273598312
278.1030029296875,1,27,-106.75,58.25,17,SSP5-RCP8.5,0.7156818820794937
278.7353210449219,1,31,-106.75,58.25,22,SSP5-RCP8.5,0.7456808469171363
278.5383636474609,1,50,-106.75,58.75,19,SSP5-RCP8.5,0.8494850021680094
279.24538269042966,1,64,-105.75,56.75,22,SSP5-RCP8.5,0.9030899869919435
279.7889007568359,1,44,-105.75,57.25,18,SSP5-RCP8.5,0.8217263382430937
279.8524871826172,1,44,-105.75,57.25,24,SSP5-RCP8.5,0.8217263382430937
279.0929870605469,1,39,-105.75,58.25,18,SSP5-RCP8.5,0.7955323035132496
279.45419921875,1,65,-105.25,57.25,21,SSP5-RCP8.5,0.9064566783214277
277.90956420898436,0,0,-105.25,57.75,18,SSP5-RCP8.5,0
278.1350891113281,2,0,-105.25,57.75,19,SSP5-RCP8.5,0
278.59596557617186,2,5,-105.25,58.75,20,SSP5-RCP8.5,0.34948500216800943
279.4673583984375,1,71,-104.75,56.25,17,SSP5-RCP8.5,0.9256291743595376
278.96767272949216,1,56,-104.75,56.75,23,SSP5-RCP8.5,0.8740940135031002
279.4248901367188,1,44,-104.75,57.25,24,SSP5-RCP8.5,0.8217263382430937
277.5540344238281,0,0,-104.75,58.25,22,SSP5-RCP8.5,0
277.4175048828125,0,0,-104.75,58.75,17,SSP5-RCP8.5,0
277.49846801757815,0,0,-104.75,58.75,21,SSP5-RCP8.5,0
276.80396728515626,0,0,-104.75,59.25,17,SSP5-RCP8.5,0
279.8780975341797,1,51,-104.25,56.75,22,SSP5-RCP8.5,0.8537850880489681
278.598876953125,1,56,-104.25,56.75,24,SSP5-RCP8.5,0.8740940135031002
278.9767730712891,1,24,-104.25,57.25,17,SSP5-RCP8.5,0.690105620855803
278.9767730712891,1,59,-104.25,57.25,21,SSP5-RCP8.5,0.8854260058210721
277.71421813964844,0,0,-104.25,57.75,16,SSP5-RCP8.5,0
277.4170349121094,0,0,-104.25,58.25,24,SSP5-RCP8.5,0
277.1019683837891,0,0,-104.25,59.25,16,SSP5-RCP8.5,0
276.5304931640625,0,0,-104.25,59.25,24,SSP5-RCP8.5,0
278.926953125,1,57,-103.75,56.25,16,SSP5-RCP8.5,0.8779374278362457
279.1373809814453,1,74,-103.75,56.25,21,SSP5-RCP8.5,0.9346158598654881
278.1180023193359,1,25,-103.75,57.25,16,SSP5-RCP8.5,0.6989700043360189
278.1497772216797,1,21,-103.75,57.25,24,SSP5-RCP8.5,0.6611096473669597
276.8906646728516,0,0,-103.75,58.75,23,SSP5-RCP8.5,0
278.0286468505859,1,34,-103.25,57.25,16,SSP5-RCP8.5,0.7657394585211276
278.60080871582034,1,38,-103.25,57.25,22,SSP5-RCP8.5,0.7898917983084051
277.55181884765625,0,0,-103.25,58.75,18,SSP5-RCP8.5,0
276.5262908935547,0,0,-103.25,58.75,22,SSP5-RCP8.5,0
278.7846405029297,1,72,-102.75,56.25,18,SSP5-RCP8.5,0.9286662482156343
278.7846405029297,1,74,-102.75,56.25,24,SSP5-RCP8.5,0.9346158598654881
278.5542907714844,1,55,-102.75,57.75,17,SSP5-RCP8.5,0.8701813447471219
278.63764038085935,1,52,-102.75,57.75,23,SSP5-RCP8.5,0.8580016718173996
277.81728210449216,0,0,-102.75,58.25,19,SSP5-RCP8.5,0
277.92316284179685,2,6,-102.75,58.25,23,SSP5-RCP8.5,0.3890756251918218
277.1826141357422,0,0,-102.75,58.75,19,SSP5-RCP8.5,0
276.2967590332031,0,0,-102.75,58.75,20,SSP5-RCP8.5,0
278.63282165527346,1,70,-101.75,57.25,23,SSP5-RCP8.5,0.9225490200071285
277.99561767578126,1,58,-101.25,56.75,24,SSP5-RCP8.5,0.8817139967814687
278.00938110351564,1,40,-101.25,57.75,18,SSP5-RCP8.5,0.8010299956639811
276.8923706054687,1,14,-101.25,57.75,20,SSP5-RCP8.5,0.573064017839119
276.76427001953124,0,0,-100.75,57.75,16,SSP5-RCP8.5,0
277.3448089599609,0,0,-99.75,57.25,21,SSP5-RCP8.5,0
276.92462768554685,0,0,-99.25,57.75,20,SSP5-RCP8.5,0
276.8385925292969,2,3,-99.25,57.75,21,SSP5-RCP8.5,0.23856062735983122
277.24761657714845,0,0,-98.75,57.75,16,SSP5-RCP8.5,0
276.7997131347656,0,0,-97.75,57.75,24,SSP5-RCP8.5,0
277.41298522949216,1,66,-96.75,57.25,21,SSP5-RCP8.5,0.9097719677709344
276.14190979003905,1,44,-96.25,57.25,19,SSP5-RCP8.5,0.8217263382430937
275.78935546875,1,32,-95.75,57.75,19,SSP5-RCP8.5,0.752574989159953
275.9521148681641,1,28,-95.25,57.25,20,SSP5-RCP8.5,0.7235790156711096
276.2553741455078,1,30,-95.25,57.25,23,SSP5-RCP8.5,0.7385606273598312
275.94398193359376,2,4,-94.75,57.25,24,SSP5-RCP8.5,0.3010299956639812
274.9720825195312,0,0,-94.75,58.75,21,SSP5-RCP8.5,0
277.03676452636716,1,61,-93.75,56.75,22,SSP5-RCP8.5,0.8926649175053836
276.25766906738284,1,33,-93.75,57.75,16,SSP5-RCP8.5,0.7592569699389438
275.6462921142578,2,0,-93.75,57.75,18,SSP5-RCP8.5,0
276.10948181152344,1,61,-93.75,57.75,21,SSP5-RCP8.5,0.8926649175053836
276.10948181152344,1,23,-93.75,57.75,23,SSP5-RCP8.5,0.6808639180087964
275.9516357421875,1,38,-93.75,57.75,24,SSP5-RCP8.5,0.7898917983084051
276.7619262695313,1,50,-93.25,57.75,17,SSP5-RCP8.5,0.8494850021680094
276.6493316650391,1,67,-93.25,57.75,21,SSP5-RCP8.5,0.9130374013504132
281.63551025390626,1,74,-92.25,51.75,23,SSP5-RCP8.5,0.9346158598654881
281.7248260498047,1,66,-91.25,50.25,19,SSP5-RCP8.5,0.9097719677709344
281.3709716796875,1,60,-91.25,51.25,19,SSP5-RCP8.5,0.8890756251918218
282.156201171875,1,73,-91.25,51.75,22,SSP5-RCP8.5,0.931661430060228
281.08160095214845,1,41,-90.75,51.75,16,SSP5-RCP8.5,0.8063919283598677
280.48890075683596,1,48,-90.75,52.25,16,SSP5-RCP8.5,0.8406206186877936
280.5303588867188,1,57,-90.75,52.25,18,SSP5-RCP8.5,0.8779374278362457
280.5285949707031,1,48,-90.75,52.25,24,SSP5-RCP8.5,0.8406206186877936
279.2689971923828,1,66,-90.75,53.25,16,SSP5-RCP8.5,0.9097719677709344
