s,age,PFT,relative_mean
SSP5-RCP8.5,42,Needleleaf evergreen,0.20662122433058122
SSP5-RCP8.5,43,Non-tree V.,0.04414468966692464
SSP5-RCP8.5,43,Temperate broadleaf,0.06929315851871064
SSP5-RCP8.5,43,Conifers (other),0.15092718147620976
SSP5-RCP8.5,43,Pioneering broadleaf,0.5287499309379169
SSP5-RCP8.5,43,Needleleaf evergreen,0.2068850394002377
SSP5-RCP8.5,44,Non-tree V.,0.04086830983372483
SSP5-RCP8.5,44,Temperate broadleaf,0.07144211704848782
SSP5-RCP8.5,44,Conifers (other),0.14929476128282504
SSP5-RCP8.5,44,Pioneering broadleaf,0.5313389468855833
SSP5-RCP8.5,44,Needleleaf evergreen,0.20705586494937936
SSP5-RCP8.5,45,Non-tree V.,0.03787160595149372
SSP5-RCP8.5,45,Temperate broadleaf,0.07356840116263934
SSP5-RCP8.5,45,Conifers (other),0.14775941219903307
SSP5-RCP8.5,45,Pioneering broadleaf,0.533705183296148
SSP5-RCP8.5,45,Needleleaf evergreen,0.20709539739068594
SSP5-RCP8.5,46,Non-tree V.,0.03500960464315851
SSP5-RCP8.5,46,Temperate broadleaf,0.07557242093773707
SSP5-RCP8.5,46,Conifers (other),0.14627470996570113
SSP5-RCP8.5,46,Pioneering broadleaf,0.5360198217159817
SSP5-RCP8.5,46,Needleleaf evergreen,0.20712344273742891
SSP5-RCP8.5,47,Non-tree V.,0.032458293662286614
SSP5-RCP8.5,47,Temperate broadleaf,0.07755306724984186
SSP5-RCP8.5,47,Conifers (other),0.14483377882927914
SSP5-RCP8.5,47,Pioneering broadleaf,0.5380748827661641
SSP5-RCP8.5,47,Needleleaf evergreen,0.20707997749242668
SSP5-RCP8.5,48,Non-tree V.,0.0299622106571364
SSP5-RCP8.5,48,Temperate broadleaf,0.07949799644261683
SSP5-RCP8.5,48,Conifers (other),0.14350850423801428
SSP5-RCP8.5,48,Pioneering broadleaf,0.5400564334598865
SSP5-RCP8.5,48,Needleleaf evergreen,0.2069748552023434
SSP5-RCP8.5,49,Non-tree V.,0.027684295977005342
SSP5-RCP8.5,49,Temperate broadleaf,0.08139502459212299
SSP5-RCP8.5,49,Conifers (other),0.14226119019303698
SSP5-RCP8.5,49,Pioneering broadleaf,0.5418477623215885
SSP5-RCP8.5,49,Needleleaf evergreen,0.20681172691623906
SSP5-RCP8.5,50,Non-tree V.,0.025507824167446964
SSP5-RCP8.5,50,Temperate broadleaf,0.0831573026711366
SSP5-RCP8.5,50,Conifers (other),0.14108178146375344
SSP5-RCP8.5,50,Pioneering broadleaf,0.5435763752589192
SSP5-RCP8.5,50,Needleleaf evergreen,0.20667671643874905
SSP5-RCP8.5,51,Non-tree V.,0.023568752895845382
SSP5-RCP8.5,51,Temperate broadleaf,0.08488820641677532
SSP5-RCP8.5,51,Conifers (other),0.13993026638790673
SSP5-RCP8.5,51,Pioneering broadleaf,0.545265615614094
SSP5-RCP8.5,51,Needleleaf evergreen,0.2063471586853782
SSP5-RCP8.5,52,Non-tree V.,0.021692458895639796
SSP5-RCP8.5,52,Temperate broadleaf,0.0865186364937684
SSP5-RCP8.5,52,Conifers (other),0.138836391976413
SSP5-RCP8.5,52,Pioneering broadleaf,0.5469220619102115
SSP5-RCP8.5,52,Needleleaf evergreen,0.20603045072396392
SSP5-RCP8.5,53,Non-tree V.,0.019988561267518752
SSP5-RCP8.5,53,Temperate broadleaf,0.08814571289066842
SSP5-RCP8.5,53,Conifers (other),0.1377172252237799
SSP5-RCP8.5,53,Pioneering broadleaf,0.5484864336289155
SSP5-RCP8.5,53,Needleleaf evergreen,0.20566206698911868
SSP5-RCP8.5,54,Non-tree V.,0.01841778802708089
SSP5-RCP8.5,54,Temperate broadleaf,0.08968529975677225
SSP5-RCP8.5,54,Conifers (other),0.1367174069563572
SSP5-RCP8.5,54,Pioneering broadleaf,0.5499824054290212
SSP5-RCP8.5,54,Needleleaf evergreen,0.20519709983077294
SSP5-RCP8.5,55,Non-tree V.,0.016953253821239262
SSP5-RCP8.5,55,Temperate broadleaf,0.09121201784881929
SSP5-RCP8.5,55,Conifers (other),0.13569583847244643
SSP5-RCP8.5,55,Pioneering broadleaf,0.5513935591692805
SSP5-RCP8.5,55,Needleleaf evergreen,0.2047453306882172
SSP5-RCP8.5,56,Non-tree V.,0.015563718586691753
SSP5-RCP8.5,56,Temperate broadleaf,0.09270505853987741
SSP5-RCP8.5,56,Conifers (other),0.1346603838663577
SSP5-RCP8.5,56,Pioneering broadleaf,0.552826182624184
SSP5-RCP8.5,56,Needleleaf evergreen,0.20424465638288514
SSP5-RCP8.5,57,Non-tree V.,0.014295063741596177
SSP5-RCP8.5,57,Temperate broadleaf,0.09412302403709877
SSP5-RCP8.5,57,Conifers (other),0.13366405389369004
SSP5-RCP8.5,57,Pioneering broadleaf,0.5541848046834079
SSP5-RCP8.5,57,Needleleaf evergreen,0.20373305364420607
SSP5-RCP8.5,58,Non-tree V.,0.013098287978465264
SSP5-RCP8.5,58,Temperate broadleaf,0.09550167004622553
SSP5-RCP8.5,58,Conifers (other),0.13265927543367492
SSP5-RCP8.5,58,Pioneering broadleaf,0.5555333089372874
SSP5-RCP8.5,58,Needleleaf evergreen,0.2032074576043435
SSP5-RCP8.5,59,Non-tree V.,0.012047323742665744
SSP5-RCP8.5,59,Temperate broadleaf,0.09686938588514188
SSP5-RCP8.5,59,Conifers (other),0.13167561131003278
SSP5-RCP8.5,59,Pioneering broadleaf,0.556822449311041
SSP5-RCP8.5,59,Needleleaf evergreen,0.20258522975111198
SSP5-RCP8.5,60,Non-tree V.,0.011036496002064421
SSP5-RCP8.5,60,Temperate broadleaf,0.09817774352111829
SSP5-RCP8.5,60,Conifers (other),0.1307242510055347
SSP5-RCP8.5,60,Pioneering broadleaf,0.5580988678242533
SSP5-RCP8.5,60,Needleleaf evergreen,0.2019626416470374
SSP5-RCP8.5,61,Non-tree V.,0.010102842689966474
SSP5-RCP8.5,61,Temperate broadleaf,0.09941116640986775
SSP5-RCP8.5,61,Conifers (other),0.1297870417286405
SSP5-RCP8.5,61,Pioneering broadleaf,0.5593795468467413
SSP5-RCP8.5,61,Needleleaf evergreen,0.20131940232477907
SSP5-RCP8.5,62,Non-tree V.,0.009234715330175895
SSP5-RCP8.5,62,Temperate broadleaf,0.10054732894806637
SSP5-RCP8.5,62,Conifers (other),0.12882563918244452
SSP5-RCP8.5,62,Pioneering broadleaf,0.5606376175554204
SSP5-RCP8.5,62,Needleleaf evergreen,0.20075469898388634
SSP5-RCP8.5,63,Non-tree V.,0.008450523043247076
SSP5-RCP8.5,63,Temperate broadleaf,0.10168791856917436
SSP5-RCP8.5,63,Conifers (other),0.12784685839140741
SSP5-RCP8.5,63,Pioneering broadleaf,0.5619090257637557
SSP5-RCP8.5,63,Needleleaf evergreen,0.20010567423240513
SSP5-RCP8.5,64,Non-tree V.,0.007730666092372452
SSP5-RCP8.5,64,Temperate broadleaf,0.10274035832653218
SSP5-RCP8.5,64,Conifers (other),0.12688625866956837
SSP5-RCP8.5,64,Pioneering broadleaf,0.563082921989318
SSP5-RCP8.5,64,Needleleaf evergreen,0.19955979492221637
SSP5-RCP8.5,65,Non-tree V.,0.007036323118315216
SSP5-RCP8.5,65,Temperate broadleaf,0.10375332891421156
SSP5-RCP8.5,65,Conifers (other),0.12596464719626296
SSP5-RCP8.5,65,Pioneering broadleaf,0.5643383336980291
SSP5-RCP8.5,65,Needleleaf evergreen,0.19890736707318654
SSP5-RCP8.5,66,Non-tree V.,0.00642621320434496
SSP5-RCP8.5,66,Temperate broadleaf,0.10470238903347688
SSP5-RCP8.5,66,Conifers (other),0.1250941800902029
SSP5-RCP8.5,66,Pioneering broadleaf,0.5654801666369753
SSP5-RCP8.5,66,Needleleaf evergreen,0.19829705103499798
SSP5-RCP8.5,67,Non-tree V.,0.005854440005632671
SSP5-RCP8.5,67,Temperate broadleaf,0.10565916133622247
SSP5-RCP8.5,67,Conifers (other),0.12426202858190949
SSP5-RCP8.5,67,Pioneering broadleaf,0.566509199949504
SSP5-RCP8.5,67,Needleleaf evergreen,0.1977151701267219
SSP5-RCP8.5,68,Non-tree V.,0.005336456985543299
SSP5-RCP8.5,68,Temperate broadleaf,0.10653508005044744
SSP5-RCP8.5,68,Conifers (other),0.12345200505184444
SSP5-RCP8.5,68,Pioneering broadleaf,0.5676130000306143
SSP5-RCP8.5,68,Needleleaf evergreen,0.19706345788155377
SSP5-RCP8.5,69,Non-tree V.,0.0048732419930864026
SSP5-RCP8.5,69,Temperate broadleaf,0.10736286734269568
SSP5-RCP8.5,69,Conifers (other),0.12267575935946488
SSP5-RCP8.5,69,Pioneering broadleaf,0.5686564040336836
SSP5-RCP8.5,69,Needleleaf evergreen,0.19643172727105998
SSP5-RCP8.5,70,Non-tree V.,0.004424340475089733
SSP5-RCP8.5,70,Temperate broadleaf,0.10817297260643109
SSP5-RCP8.5,70,Conifers (other),0.12188008764329847
SSP5-RCP8.5,70,Pioneering broadleaf,0.5697006482648393
SSP5-RCP8.5,70,Needleleaf evergreen,0.19582195101033134
SSP5-RCP8.5,71,Non-tree V.,0.004026293309800383
SSP5-RCP8.5,71,Temperate broadleaf,0.10893096885605912
SSP5-RCP8.5,71,Conifers (other),0.12108634896679188
SSP5-RCP8.5,71,Pioneering broadleaf,0.5707373658475888
SSP5-RCP8.5,71,Needleleaf evergreen,0.19521902301976632
SSP5-RCP8.5,72,Non-tree V.,0.003683275774534972
SSP5-RCP8.5,72,Temperate broadleaf,0.10966897749582447
SSP5-RCP8.5,72,Conifers (other),0.12032071017952065
SSP5-RCP8.5,72,Pioneering broadleaf,0.57167029820219
SSP5-RCP8.5,72,Needleleaf evergreen,0.19465673834791905
SSP5-RCP8.5,73,Non-tree V.,0.0033598732937481146
SSP5-RCP8.5,73,Temperate broadleaf,0.11042452479009829
SSP5-RCP8.5,73,Conifers (other),0.11956713748121575
SSP5-RCP8.5,73,Pioneering broadleaf,0.5725953868488636
SSP5-RCP8.5,73,Needleleaf evergreen,0.1940530775860779
SSP5-RCP8.5,74,Non-tree V.,0.003088748492831783
SSP5-RCP8.5,74,Temperate broadleaf,0.11106110716677668
SSP5-RCP8.5,74,Conifers (other),0.11884651675011641
SSP5-RCP8.5,74,Pioneering broadleaf,0.5735942704460584
SSP5-RCP8.5,74,Needleleaf evergreen,0.1934093571442121
SSP5-RCP8.5,75,Non-tree V.,0.0028471408068202813
SSP5-RCP8.5,75,Temperate broadleaf,0.11170394716114654
SSP5-RCP8.5,75,Conifers (other),0.11813658883912836
SSP5-RCP8.5,75,Pioneering broadleaf,0.5745700664167454
SSP5-RCP8.5,75,Needleleaf evergreen,0.1927422567761492
SSP5-RCP8.5,76,Non-tree V.,0.002631637315021244
SSP5-RCP8.5,76,Temperate broadleaf,0.11234521578178239
SSP5-RCP8.5,76,Conifers (other),0.1173308835548298
SSP5-RCP8.5,76,Pioneering broadleaf,0.575493538932403
SSP5-RCP8.5,76,Needleleaf evergreen,0.19219872441597158
SSP5-RCP8.5,77,Non-tree V.,0.002436550725687469
SSP5-RCP8.5,77,Temperate broadleaf,0.1129381546485696
SSP5-RCP8.5,77,Conifers (other),0.11658456374927047
SSP5-RCP8.5,77,Pioneering broadleaf,0.5763910090601035
SSP5-RCP8.5,77,Needleleaf evergreen,0.1916497218163616
SSP5-RCP8.5,78,Non-tree V.,0.002262640832650789
SSP5-RCP8.5,78,Temperate broadleaf,0.11348625715086132
SSP5-RCP8.5,78,Conifers (other),0.11584096282219573
SSP5-RCP8.5,78,Pioneering broadleaf,0.5773062790784421
SSP5-RCP8.5,78,Needleleaf evergreen,0.19110386011585212
SSP5-RCP8.5,79,Non-tree V.,0.0021282889597430076
SSP5-RCP8.5,79,Temperate broadleaf,0.11404508101185593
SSP5-RCP8.5,79,Conifers (other),0.11513414204731895
SSP5-RCP8.5,79,Pioneering broadleaf,0.5781176418457495
SSP5-RCP8.5,79,Needleleaf evergreen,0.19057484613532824
SSP5-RCP8.5,80,Non-tree V.,0.0020063352497285162
SSP5-RCP8.5,80,Temperate broadleaf,0.11458995523726026
SSP5-RCP8.5,80,Conifers (other),0.11444103251625203
SSP5-RCP8.5,80,Pioneering broadleaf,0.5788885638585506
SSP5-RCP8.5,80,Needleleaf evergreen,0.1900741131382145
SSP5-RCP8.5,81,Non-tree V.,0.0018962698068890574
SSP5-RCP8.5,81,Temperate broadleaf,0.11508670754969727
SSP5-RCP8.5,81,Conifers (other),0.11376528708818193
SSP5-RCP8.5,81,Pioneering broadleaf,0.5796105977843188
SSP5-RCP8.5,81,Needleleaf evergreen,0.18964113777090216
SSP5-RCP8.5,82,Non-tree V.,0.0018103043642901221
SSP5-RCP8.5,82,Temperate broadleaf,0.11561378481239208
SSP5-RCP8.5,82,Conifers (other),0.11306818228238211
SSP5-RCP8.5,82,Pioneering broadleaf,0.5802757312834235
SSP5-RCP8.5,82,Needleleaf evergreen,0.18923199725750298
SSP5-RCP8.5,83,Non-tree V.,0.0017264514267166793
SSP5-RCP8.5,83,Temperate broadleaf,0.11608534800453763
SSP5-RCP8.5,83,Conifers (other),0.11241158770777893
SSP5-RCP8.5,83,Pioneering broadleaf,0.5809810049302093
SSP5-RCP8.5,83,Needleleaf evergreen,0.18879560793075234
SSP5-RCP8.5,84,Non-tree V.,0.0016597391526956779
SSP5-RCP8.5,84,Temperate broadleaf,0.11656015761957192
SSP5-RCP8.5,84,Conifers (other),0.11178177127762712
SSP5-RCP8.5,84,Pioneering broadleaf,0.5816362925382498
SSP5-RCP8.5,84,Needleleaf evergreen,0.18836203941185145
SSP5-RCP8.5,85,Non-tree V.,0.0016129148708103303
SSP5-RCP8.5,85,Temperate broadleaf,0.11706617274106247
SSP5-RCP8.5,85,Conifers (other),0.11112586533388749
SSP5-RCP8.5,85,Pioneering broadleaf,0.5822478462233893
SSP5-RCP8.5,85,Needleleaf evergreen,0.18794720083084723
SSP5-RCP8.5,86,Non-tree V.,0.0015819688418222087
SSP5-RCP8.5,86,Temperate broadleaf,0.11753233560284691
SSP5-RCP8.5,86,Conifers (other),0.11054829411261724
SSP5-RCP8.5,86,Pioneering broadleaf,0.5828145352173908
SSP5-RCP8.5,86,Needleleaf evergreen,0.1875228662253254
SSP5-RCP8.5,87,Non-tree V.,0.0015636659770073623
SSP5-RCP8.5,87,Temperate broadleaf,0.11797860613038386
SSP5-RCP8.5,87,Conifers (other),0.10994133387002454
SSP5-RCP8.5,87,Pioneering broadleaf,0.5832871336808366
SSP5-RCP8.5,87,Needleleaf evergreen,0.18722926034174212
SSP5-RCP8.5,88,Non-tree V.,0.001565141279137253
SSP5-RCP8.5,88,Temperate broadleaf,0.118453044085326
SSP5-RCP8.5,88,Conifers (other),0.10931883235884152
SSP5-RCP8.5,88,Pioneering broadleaf,0.5837594967817209
SSP5-RCP8.5,88,Needleleaf evergreen,0.18690348549497007
SSP5-RCP8.5,89,Non-tree V.,0.0015790743040837265
SSP5-RCP8.5,89,Temperate broadleaf,0.11895332773133219
SSP5-RCP8.5,89,Conifers (other),0.10864845053204315
SSP5-RCP8.5,89,Pioneering broadleaf,0.5842015249226337
SSP5-RCP8.5,89,Needleleaf evergreen,0.18661762250990993
SSP5-RCP8.5,90,Non-tree V.,0.001615517851662683
SSP5-RCP8.5,90,Temperate broadleaf,0.11943792420944777
SSP5-RCP8.5,90,Conifers (other),0.10806404929822465
SSP5-RCP8.5,90,Pioneering broadleaf,0.5845660049766713
SSP5-RCP8.5,90,Needleleaf evergreen,0.18631650366400235
SSP5-RCP8.5,91,Non-tree V.,0.0016656304564386776
SSP5-RCP8.5,91,Temperate broadleaf,0.11992781906050344
SSP5-RCP8.5,91,Conifers (other),0.10744027547605857
SSP5-RCP8.5,91,Pioneering broadleaf,0.5849328284060734
SSP5-RCP8.5,91,Needleleaf evergreen,0.18603344660093316
SSP5-RCP8.5,92,Non-tree V.,0.0017044552236661552
SSP5-RCP8.5,92,Temperate broadleaf,0.12041128592158168
SSP5-RCP8.5,92,Conifers (other),0.10685618471821116
SSP5-RCP8.5,92,Pioneering broadleaf,0.5851962119074631
SSP5-RCP8.5,92,Needleleaf evergreen,0.1858318622290713
SSP5-RCP8.5,93,Non-tree V.,0.0017492007635005608
SSP5-RCP8.5,93,Temperate broadleaf,0.12093344660595057
SSP5-RCP8.5,93,Conifers (other),0.1062746914832843
SSP5-RCP8.5,93,Pioneering broadleaf,0.5854118842054712
SSP5-RCP8.5,93,Needleleaf evergreen,0.18563077694178656
SSP5-RCP8.5,94,Non-tree V.,0.001798387945871083
SSP5-RCP8.5,94,Temperate broadleaf,0.1214376746040781
SSP5-RCP8.5,94,Conifers (other),0.10570765506027842
SSP5-RCP8.5,94,Pioneering broadleaf,0.5856844589511143
SSP5-RCP8.5,94,Needleleaf evergreen,0.1853718234386589
SSP5-RCP8.5,95,Non-tree V.,0.001847855382245706
SSP5-RCP8.5,95,Temperate broadleaf,0.12194536667423377
SSP5-RCP8.5,95,Conifers (other),0.10514909055164552
SSP5-RCP8.5,95,Pioneering broadleaf,0.5858994237157417
SSP5-RCP8.5,95,Needleleaf evergreen,0.18515826367614174
SSP5-RCP8.5,96,Non-tree V.,0.0018943280316504742
SSP5-RCP8.5,96,Temperate broadleaf,0.12247778907386031
SSP5-RCP8.5,96,Conifers (other),0.10460049629297165
SSP5-RCP8.5,96,Pioneering broadleaf,0.5860236809116204
SSP5-RCP8.5,96,Needleleaf evergreen,0.1850037056899017
SSP5-RCP8.5,97,Non-tree V.,0.0019430582693769213
SSP5-RCP8.5,97,Temperate broadleaf,0.12303907108035145
SSP5-RCP8.5,97,Conifers (other),0.10408679999706091
SSP5-RCP8.5,97,Pioneering broadleaf,0.5860888435698506
SSP5-RCP8.5,97,Needleleaf evergreen,0.1848422270833565
SSP5-RCP8.5,98,Non-tree V.,0.001986702250991885
SSP5-RCP8.5,98,Temperate broadleaf,0.12364034728708054
SSP5-RCP8.5,98,Conifers (other),0.10363743959261704
SSP5-RCP8.5,98,Pioneering broadleaf,0.5861325527837415
SSP5-RCP8.5,98,Needleleaf evergreen,0.18460295808556373
SSP5-RCP8.5,99,Non-tree V.,0.002026082884278102
SSP5-RCP8.5,99,Temperate broadleaf,0.1242073790097241
SSP5-RCP8.5,99,Conifers (other),0.10314404941804257
SSP5-RCP8.5,99,Pioneering broadleaf,0.586143107225596
SSP5-RCP8.5,99,Needleleaf evergreen,0.18447938146236786
SSP5-RCP8.5,100,Non-tree V.,0.0020673568603121555
SSP5-RCP8.5,100,Temperate broadleaf,0.12477600809145464
SSP5-RCP8.5,100,Conifers (other),0.10265167347627728
SSP5-RCP8.5,100,Pioneering broadleaf,0.5860946741856817
SSP5-RCP8.5,100,Needleleaf evergreen,0.18441028738627815
SSP5-RCP8.5,101,Non-tree V.,0.0021050712049990113
SSP5-RCP8.5,101,Temperate broadleaf,0.12516350083450892
SSP5-RCP8.5,101,Conifers (other),0.10296032091493307
SSP5-RCP8.5,101,Pioneering broadleaf,0.5846757042601681
SSP5-RCP8.5,101,Needleleaf evergreen,0.18509540278539463
SSP5-RCP8.5,102,Non-tree V.,0.002135086010426559
SSP5-RCP8.5,102,Temperate broadleaf,0.12416805119375995
SSP5-RCP8.5,102,Conifers (other),0.1026112447018841
SSP5-RCP8.5,102,Pioneering broadleaf,0.5852575301769666
SSP5-RCP8.5,102,Needleleaf evergreen,0.1858280879169675
SSP5-RCP8.5,103,Non-tree V.,0.0021883338313527277
SSP5-RCP8.5,103,Temperate broadleaf,0.1235019677004491
SSP5-RCP8.5,103,Conifers (other),0.10217398761714411
SSP5-RCP8.5,103,Pioneering broadleaf,0.5860353802006127
SSP5-RCP8.5,103,Needleleaf evergreen,0.18610033065043527
SSP5-RCP8.5,104,Non-tree V.,0.0022217896629779504
SSP5-RCP8.5,104,Temperate broadleaf,0.12326905976372023
SSP5-RCP8.5,104,Conifers (other),0.10165312530668774
SSP5-RCP8.5,104,Pioneering broadleaf,0.5876766117054585
SSP5-RCP8.5,104,Needleleaf evergreen,0.18517941356115628
SSP5-RCP8.5,105,Non-tree V.,0.002238191969024722
SSP5-RCP8.5,105,Temperate broadleaf,0.1224563824788143
SSP5-RCP8.5,105,Conifers (other),0.1018331867055611
SSP5-RCP8.5,105,Pioneering broadleaf,0.5885226906629369
SSP5-RCP8.5,105,Needleleaf evergreen,0.18494954818366485
SSP5-RCP8.5,106,Non-tree V.,0.002267296528464412
SSP5-RCP8.5,106,Temperate broadleaf,0.1219969378917546
SSP5-RCP8.5,106,Conifers (other),0.101286192103397
SSP5-RCP8.5,106,Pioneering broadleaf,0.5915303947974411
SSP5-RCP8.5,106,Needleleaf evergreen,0.18291917867893637
SSP5-RCP8.5,107,Non-tree V.,0.0022809843689039484
SSP5-RCP8.5,107,Temperate broadleaf,0.12204269431912157
SSP5-RCP8.5,107,Conifers (other),0.10154683040187737
SSP5-RCP8.5,107,Pioneering broadleaf,0.5903303510316302
SSP5-RCP8.5,107,Needleleaf evergreen,0.18379913987846314
SSP5-RCP8.5,108,Non-tree V.,0.0022924379748431446
SSP5-RCP8.5,108,Temperate broadleaf,0.12143261411822033
SSP5-RCP8.5,108,Conifers (other),0.1019001313010508
SSP5-RCP8.5,108,Pioneering broadleaf,0.5905203694530483
SSP5-RCP8.5,108,Needleleaf evergreen,0.18385444715283644
SSP5-RCP8.5,109,Non-tree V.,0.0023104971042328098
SSP5-RCP8.5,109,Temperate broadleaf,0.119610618242593
SSP5-RCP8.5,109,Conifers (other),0.10100339609488047
SSP5-RCP8.5,109,Pioneering broadleaf,0.592741952437406
SSP5-RCP8.5,109,Needleleaf evergreen,0.18433353612089365
SSP5-RCP8.5,110,Non-tree V.,0.0022995481616791607
SSP5-RCP8.5,110,Temperate broadleaf,0.11857406673161093
SSP5-RCP8.5,110,Conifers (other),0.10223113627700253
SSP5-RCP8.5,110,Pioneering broadleaf,0.5901538520415385
SSP5-RCP8.5,110,Needleleaf evergreen,0.18674139678816684
SSP5-RCP8.5,111,Non-tree V.,0.0023139364391639035
SSP5-RCP8.5,111,Temperate broadleaf,0.11939488832338428
SSP5-RCP8.5,111,Conifers (other),0.10251890065907869
SSP5-RCP8.5,111,Pioneering broadleaf,0.5884913021416218
SSP5-RCP8.5,111,Needleleaf evergreen,0.1872809724367495
SSP5-RCP8.5,112,Non-tree V.,0.002316107541942271
SSP5-RCP8.5,112,Temperate broadleaf,0.11969270426425618
SSP5-RCP8.5,112,Conifers (other),0.10253131884406849
SSP5-RCP8.5,112,Pioneering broadleaf,0.5873917823967121
SSP5-RCP8.5,112,Needleleaf evergreen,0.1880680869530228
SSP5-RCP8.5,113,Non-tree V.,0.0023106977340306943
SSP5-RCP8.5,113,Temperate broadleaf,0.11749145645866906
SSP5-RCP8.5,113,Conifers (other),0.10302522912949504
SSP5-RCP8.5,113,Pioneering broadleaf,0.5881648643721021
SSP5-RCP8.5,113,Needleleaf evergreen,0.18900775230570474
SSP5-RCP8.5,114,Non-tree V.,0.0023059348882517134
SSP5-RCP8.5,114,Temperate broadleaf,0.11721917147006482
SSP5-RCP8.5,114,Conifers (other),0.10281875073506917
SSP5-RCP8.5,114,Pioneering broadleaf,0.5882755120171209
SSP5-RCP8.5,114,Needleleaf evergreen,0.1893806308894941
SSP5-RCP8.5,115,Non-tree V.,0.002294870922906188
SSP5-RCP8.5,115,Temperate broadleaf,0.1139807238141734
SSP5-RCP8.5,115,Conifers (other),0.10384068862665355
SSP5-RCP8.5,115,Pioneering broadleaf,0.5861919153635935
SSP5-RCP8.5,115,Needleleaf evergreen,0.1936918012726741
SSP5-RCP8.5,116,Non-tree V.,0.002262939606341066
SSP5-RCP8.5,116,Temperate broadleaf,0.11017546904221104
SSP5-RCP8.5,116,Conifers (other),0.10463983049628707
SSP5-RCP8.5,116,Pioneering broadleaf,0.5874574974718687
SSP5-RCP8.5,116,Needleleaf evergreen,0.19546426338329073
SSP5-RCP8.5,117,Non-tree V.,0.002237846050695051
SSP5-RCP8.5,117,Temperate broadleaf,0.10904433236030753
SSP5-RCP8.5,117,Conifers (other),0.10608454202650186
SSP5-RCP8.5,117,Pioneering broadleaf,0.5848237563891537
SSP5-RCP8.5,117,Needleleaf evergreen,0.19780952317334125
SSP5-RCP8.5,118,Non-tree V.,0.002188655221829404
SSP5-RCP8.5,118,Temperate broadleaf,0.10884378045657266
SSP5-RCP8.5,118,Conifers (other),0.10624250830199361
SSP5-RCP8.5,118,Pioneering broadleaf,0.5807128379610429
SSP5-RCP8.5,118,Needleleaf evergreen,0.2020122180585595
SSP5-RCP8.5,119,Non-tree V.,0.0021598051788620162
SSP5-RCP8.5,119,Temperate broadleaf,0.10437115300254236
SSP5-RCP8.5,119,Conifers (other),0.10573928775733774
SSP5-RCP8.5,119,Pioneering broadleaf,0.5828396000799999
SSP5-RCP8.5,119,Needleleaf evergreen,0.2048901539812572
SSP5-RCP8.5,120,Non-tree V.,0.002228415918077864
SSP5-RCP8.5,120,Temperate broadleaf,0.09929152937846751
SSP5-RCP8.5,120,Conifers (other),0.10447391507842693
SSP5-RCP8.5,120,Pioneering broadleaf,0.5860242466661272
SSP5-RCP8.5,120,Needleleaf evergreen,0.20798189295890043
SSP5-RCP8.5,121,Non-tree V.,0.0023091438269760866
SSP5-RCP8.5,121,Temperate broadleaf,0.09587972700108655
SSP5-RCP8.5,121,Conifers (other),0.10102496512907844
SSP5-RCP8.5,121,Pioneering broadleaf,0.6017448390997868
SSP5-RCP8.5,121,Needleleaf evergreen,0.19904132494307097
SSP5-RCP8.5,122,Non-tree V.,0.002253782259759557
SSP5-RCP8.5,122,Temperate broadleaf,0.09518174031483882
SSP5-RCP8.5,122,Conifers (other),0.10279640051549727
SSP5-RCP8.5,122,Pioneering broadleaf,0.5980209855594314
SSP5-RCP8.5,122,Needleleaf evergreen,0.20174709135047347
SSP5-RCP8.5,123,Non-tree V.,0.0021942574108628115
SSP5-RCP8.5,123,Temperate broadleaf,0.09341396928810239
SSP5-RCP8.5,123,Conifers (other),0.10478875481508142
SSP5-RCP8.5,123,Pioneering broadleaf,0.5941011089880593
SSP5-RCP8.5,123,Needleleaf evergreen,0.20550190949789485
SSP5-RCP8.5,124,Non-tree V.,0.002100682808033133
SSP5-RCP8.5,124,Temperate broadleaf,0.10091064867745098
SSP5-RCP8.5,124,Conifers (other),0.100779707925695
SSP5-RCP8.5,124,Pioneering broadleaf,0.5837195413200442
SSP5-RCP8.5,124,Needleleaf evergreen,0.2124894192687765
SSP5-RCP8.5,125,Non-tree V.,0.0019517263922715666
SSP5-RCP8.5,125,Temperate broadleaf,0.0898276973563703
SSP5-RCP8.5,125,Conifers (other),0.1013407251296044
SSP5-RCP8.5,125,Pioneering broadleaf,0.5718925514265638
SSP5-RCP8.5,125,Needleleaf evergreen,0.2349872996951899
